# Timesteps, List of cluster sizes
1255000: [39, 105, 31, 5, 13, 41, 33, 7, 7, 3]
1260000: [39, 107, 31, 5, 12, 40, 33, 7, 7, 3]
1265000: [38, 108, 30, 5, 12, 40, 32, 7, 7, 2]
1270000: [38, 107, 30, 5, 12, 39, 33, 7, 7, 3]
1275000: [38, 107, 30, 5, 13, 39, 33, 9, 7, 3]
1280000: [38, 107, 30, 2, 13, 40, 33, 9, 7, 3]
1285000: [39, 107, 30, 3, 13, 40, 33, 10, 7, 2, 3]
1290000: [39, 107, 30, 3, 13, 40, 33, 11, 3, 7, 3]
1295000: [39, 107, 30, 3, 13, 40, 33, 10, 7, 2, 3]
1300000: [107, 30, 2, 13, 40, 33, 10, 37, 7, 3]
1305000: [38, 106, 30, 3, 12, 40, 33, 10, 7, 3]
1310000: [37, 106, 30, 12, 40, 33, 10, 7, 2, 2, 3]
1315000: [38, 107, 30, 12, 40, 33, 10, 7, 2, 2, 3]
1320000: [39, 106, 30, 11, 40, 34, 7, 9, 2, 2, 3]
1325000: [38, 107, 31, 10, 40, 9, 32, 7, 2, 2, 3]
1330000: [38, 107, 31, 10, 40, 9, 32, 6, 2, 3]
1335000: [38, 107, 31, 10, 40, 9, 32, 6, 2, 3]
1340000: [36, 107, 29, 2, 10, 40, 8, 33, 6, 2, 3]
1345000: [37, 106, 29, 11, 40, 9, 33, 7, 2, 2, 3]
1350000: [37, 106, 29, 33, 12, 41, 9, 6, 2, 2, 3]
1355000: [37, 107, 29, 31, 12, 41, 9, 6, 3, 3]
1360000: [37, 107, 29, 30, 13, 41, 9, 6, 3, 3]
1365000: [37, 108, 30, 31, 13, 41, 9, 5, 3, 3]
1370000: [37, 108, 30, 31, 12, 42, 5, 4, 8, 3]
1375000: [35, 107, 31, 30, 42, 11, 6, 5, 8, 3]
1380000: [35, 107, 31, 31, 42, 11, 6, 3, 7, 4]
1385000: [34, 108, 31, 31, 12, 42, 6, 4, 7, 3]
1390000: [34, 108, 31, 32, 12, 42, 6, 5, 7, 2]
1395000: [33, 108, 31, 34, 13, 43, 6, 5, 7, 2]
1400000: [33, 108, 31, 34, 13, 43, 2, 7, 5, 7, 3]
1405000: [33, 110, 31, 34, 13, 42, 7, 4, 7, 3]
1410000: [33, 111, 31, 34, 13, 42, 7, 4, 6, 3]
1415000: [33, 111, 31, 34, 13, 43, 7, 4, 6, 3]
1420000: [33, 111, 31, 33, 13, 44, 8, 6, 3, 2]
1425000: [33, 111, 31, 32, 12, 44, 8, 6, 3, 2]
1430000: [34, 111, 40, 31, 11, 44, 6, 3, 2, 2]
1435000: [33, 112, 39, 31, 10, 44, 6, 3, 2, 2]
1440000: [34, 110, 40, 31, 10, 44, 6, 3, 2]
1445000: [34, 109, 41, 31, 10, 43, 6, 3, 2]
1450000: [34, 107, 42, 31, 10, 44, 6, 3, 2]
