# V2 - Timesteps, No of clusters, Mean cluster size, Size largest cluster, No clusters size 1, No prot bound to poly, Fraction clusters bound to poly, No type 2 poly bound to prot, Mean no type 2 in prot cluster
0 19 2.10526 3 260 97 0.47368 5 0.05263
5000 46 3.04348 7 160 182 0.82609 60 0.89130
10000 57 3.68421 12 90 208 0.84211 66 0.92982
15000 47 4.89362 15 70 246 0.91489 69 1.21277
20000 43 5.74419 17 53 252 0.93023 68 1.37209
25000 42 6.04762 18 46 264 1.00000 69 1.47619
30000 40 6.40000 19 44 261 1.00000 76 1.60000
35000 41 6.53659 20 32 270 1.00000 74 1.63415
40000 40 6.82500 21 27 276 1.00000 73 1.70000
45000 38 7.34211 21 21 280 1.00000 74 1.81579
50000 38 7.55263 21 13 284 1.00000 74 1.86842
55000 38 7.65789 21 9 287 1.00000 73 1.86842
60000 37 7.81081 21 11 288 1.00000 75 1.97297
65000 36 8.08333 21 9 290 1.00000 75 2.00000
70000 37 7.97297 22 5 289 1.00000 75 1.97297
75000 37 7.94595 22 6 293 1.00000 75 1.97297
80000 35 8.40000 22 6 291 1.00000 75 2.08571
85000 34 8.67647 32 5 295 1.00000 76 2.17647
90000 34 8.61765 32 7 291 0.97059 76 2.14706
95000 32 9.15625 32 7 291 1.00000 77 2.31250
100000 32 9.18750 32 6 293 1.00000 76 2.28125
105000 31 9.41935 32 8 287 1.00000 76 2.35484
110000 31 9.48387 32 6 292 1.00000 76 2.35484
115000 31 9.54839 32 4 295 1.00000 76 2.35484
120000 30 9.83333 32 5 290 1.00000 76 2.40000
125000 29 10.17241 32 5 292 1.00000 76 2.48276
130000 28 10.53571 32 5 292 1.00000 77 2.60714
135000 27 10.92593 32 5 292 1.00000 76 2.70370
140000 26 11.38462 32 4 297 1.00000 76 2.88462
145000 26 11.30769 32 6 293 1.00000 76 2.88462
150000 26 11.30769 32 6 292 1.00000 76 2.88462
155000 26 11.30769 32 6 290 1.00000 76 2.92308
160000 25 11.80000 32 5 290 1.00000 76 3.04000
