# V2 - Timesteps, No of clusters, Mean cluster size, Size largest cluster, No clusters size 1, No prot bound to poly, Fraction clusters bound to poly, No type 2 poly bound to prot, Mean no type 2 in prot cluster
3000000 18 4.27778 9 84 103 0.94444 70 3.38889
3005000 18 4.33333 8 81 101 0.94444 70 3.27778
3010000 17 4.52941 10 85 109 1.00000 69 3.64706
3015000 20 3.90000 11 77 99 0.95000 70 3.25000
3020000 19 3.84211 11 79 101 0.94737 70 3.31579
3025000 20 3.75000 8 77 104 1.00000 72 3.05000
3030000 19 3.78947 9 86 103 0.89474 70 3.00000
3035000 21 3.47619 8 78 101 0.95238 67 2.61905
3040000 15 4.00000 6 90 94 1.00000 70 3.60000
3045000 18 4.00000 8 83 107 1.00000 73 3.38889
3050000 22 3.72727 8 76 101 0.81818 70 2.81818
3055000 23 3.69565 8 74 108 0.86957 71 2.82609
3060000 21 3.71429 7 81 108 0.90476 73 3.04762
3065000 18 3.77778 6 84 97 0.88889 75 3.44444
3070000 17 4.23529 6 86 98 1.00000 70 3.52941
3075000 20 3.85000 7 74 99 0.90000 69 3.05000
3080000 18 4.11111 7 74 102 0.94444 70 3.27778
3085000 17 4.29412 7 81 97 0.94118 68 3.35294
3090000 19 3.94737 8 74 98 1.00000 70 3.21053
3095000 18 4.05556 8 72 102 1.00000 70 3.38889
3100000 15 3.93333 8 82 98 0.93333 71 3.60000
3105000 18 4.05556 8 69 97 0.94444 69 3.27778
3110000 21 3.61905 8 71 92 0.95238 69 2.90476
3115000 17 4.35294 9 74 107 0.94118 68 3.47059
3120000 15 4.26667 7 84 102 0.93333 71 3.60000
3125000 19 3.84211 8 84 106 1.00000 71 3.21053
3130000 17 4.17647 9 83 105 1.00000 73 3.52941
3135000 20 3.80000 9 79 102 0.95000 71 3.10000
3140000 19 4.05263 8 81 108 0.89474 73 3.21053
3145000 16 4.56250 7 79 99 0.93750 71 3.62500
3150000 15 4.66667 7 85 98 1.00000 66 3.80000
3155000 15 4.66667 10 79 103 1.00000 67 3.93333
3160000 15 4.60000 10 77 99 1.00000 70 4.00000
3165000 17 4.17647 9 73 104 1.00000 71 3.58824
3170000 15 4.73333 9 83 101 0.93333 71 3.86667
3175000 16 4.68750 9 73 96 0.87500 67 3.56250
3180000 14 4.50000 9 80 93 1.00000 71 4.14286
3185000 16 4.12500 8 87 91 0.93750 67 3.62500
3190000 18 3.61111 8 91 97 0.94444 68 3.22222
3195000 17 3.52941 8 97 89 1.00000 68 3.41176
3200000 16 3.81250 9 90 96 1.00000 65 3.37500
3205000 17 3.76471 11 84 102 1.00000 68 3.23529
3210000 17 3.47059 8 93 93 0.88235 67 3.00000
3215000 16 3.75000 8 92 91 0.81250 70 3.50000
3220000 15 3.93333 8 98 102 0.93333 69 3.60000
3225000 18 3.66667 8 90 99 1.00000 74 3.27778
3230000 18 3.94444 8 86 100 0.94444 72 3.11111
3235000 16 3.93750 9 88 91 0.93750 71 3.50000
3240000 16 4.00000 8 89 92 0.93750 69 3.62500
3245000 19 3.73684 8 78 102 1.00000 67 3.10526
3250000 18 3.72222 8 74 93 0.88889 69 3.00000
3255000 22 3.45455 8 74 94 0.86364 65 2.63636
3260000 18 3.77778 8 86 98 0.94444 69 3.22222
3265000 13 4.69231 8 92 97 1.00000 67 4.00000
3270000 17 4.05882 7 77 98 0.88235 69 3.29412
3275000 13 4.61538 8 93 91 0.92308 66 4.15385
3280000 14 4.50000 8 99 103 0.92857 69 4.07143
3285000 16 4.43750 9 85 99 0.81250 67 3.62500
3290000 17 4.11765 9 89 104 0.94118 73 3.47059
3295000 24 3.66667 11 71 110 0.95833 72 2.70833
3300000 17 4.00000 10 81 89 1.00000 69 3.47059
3305000 14 4.28571 9 85 92 1.00000 66 3.92857
3310000 14 4.07143 10 86 89 1.00000 65 4.00000
3315000 14 3.85714 7 92 81 0.92857 69 3.85714
3320000 13 4.07692 7 95 86 1.00000 65 3.92308
3325000 13 4.15385 7 92 89 0.92308 63 3.76923
3330000 14 4.21429 8 84 84 1.00000 63 3.57143
3335000 18 3.88889 11 74 95 0.94444 63 3.05556
3340000 17 4.11765 10 79 86 1.00000 64 3.52941
3345000 16 4.62500 10 80 100 1.00000 63 3.56250
3350000 14 4.78571 9 78 98 1.00000 65 3.85714
3355000 17 4.76471 10 69 113 0.94118 65 3.35294
3360000 19 4.31579 10 75 104 0.89474 71 3.10526
3365000 18 4.05556 9 76 106 1.00000 73 3.44444
3370000 19 4.10526 9 76 110 1.00000 72 3.36842
3375000 15 4.40000 8 87 97 1.00000 69 3.80000
3380000 16 4.18750 7 81 96 0.93750 69 3.75000
3385000 15 4.33333 9 80 92 1.00000 70 4.00000
3390000 13 4.84615 9 85 101 1.00000 70 4.38462
3395000 16 4.62500 8 77 102 1.00000 73 3.68750
3400000 18 4.38889 9 72 103 0.94444 71 3.38889
3405000 14 5.07143 9 83 99 1.00000 71 4.21429
3410000 18 4.33333 10 78 101 0.83333 72 3.44444
3415000 16 4.18750 8 89 93 1.00000 73 4.00000
3420000 18 3.94444 10 82 95 0.88889 71 3.33333
3425000 15 4.80000 10 91 110 0.93333 73 4.20000
3430000 16 4.87500 9 89 109 0.93750 70 3.93750
3435000 16 4.87500 10 86 106 0.87500 70 3.93750
3440000 17 4.88235 11 85 103 0.88235 69 3.94118
3445000 13 5.53846 11 93 103 0.92308 70 4.69231
3450000 13 5.53846 10 81 98 1.00000 69 4.53846
3455000 16 5.25000 10 81 113 1.00000 71 4.06250
3460000 17 5.17647 11 74 107 0.94118 75 3.94118
3465000 15 5.86667 13 76 111 0.93333 70 4.33333
3470000 15 5.33333 12 77 106 1.00000 68 4.26667
3475000 17 4.76471 12 78 106 0.94118 71 3.82353
3480000 16 5.18750 13 79 118 1.00000 68 3.93750
3485000 17 4.94118 12 77 112 1.00000 72 3.70588
3490000 16 5.00000 11 81 111 0.93750 71 3.93750
3495000 18 4.44444 11 76 103 0.94444 70 3.55556
3500000 17 4.00000 9 80 98 1.00000 72 3.70588
3505000 16 4.25000 10 70 90 1.00000 67 3.37500
3510000 18 4.16667 11 69 100 1.00000 65 3.11111
3515000 17 4.11765 11 72 96 0.94118 69 3.11765
3520000 15 4.00000 11 70 82 0.93333 66 3.40000
3525000 18 3.77778 13 67 87 0.94444 63 3.11111
3530000 14 4.14286 10 77 86 1.00000 59 3.71429
3535000 14 4.14286 10 84 90 0.92857 67 3.78571
3540000 15 4.26667 10 92 92 1.00000 71 3.66667
3545000 14 4.35714 8 88 91 1.00000 68 3.78571
3550000 18 3.88889 8 86 98 0.94444 69 3.11111
3555000 20 3.50000 7 83 93 0.95000 66 2.95000
3560000 17 3.64706 8 83 88 0.88235 64 3.11765
3565000 17 3.64706 7 84 93 1.00000 65 3.05882
3570000 16 3.68750 8 85 96 1.00000 61 3.18750
3575000 14 3.78571 7 96 88 0.85714 61 3.42857
3580000 16 3.75000 7 85 98 0.87500 68 3.06250
3585000 17 4.17647 9 82 100 0.88235 67 2.94118
3590000 19 3.73684 9 88 90 0.89474 64 2.84211
3595000 17 4.11765 9 88 104 0.94118 68 2.94118
3600000 15 4.20000 9 94 99 0.86667 70 3.33333
3605000 23 3.43478 7 80 107 0.95652 72 2.52174
3610000 18 3.88889 7 86 105 0.88889 69 3.00000
3615000 15 4.33333 8 85 94 1.00000 67 3.53333
3620000 12 4.75000 8 81 92 1.00000 68 4.00000
3625000 11 4.81818 8 82 96 1.00000 65 4.09091
3630000 13 4.53846 9 84 91 1.00000 66 3.76923
3635000 15 4.40000 9 85 95 1.00000 64 3.46667
3640000 18 3.94444 12 76 94 0.94444 64 2.88889
3645000 20 3.85000 12 67 103 0.95000 68 2.80000
3650000 18 4.16667 10 72 102 1.00000 64 3.00000
3655000 16 4.00000 8 92 94 0.93750 64 3.25000
3660000 17 4.23529 8 86 102 0.88235 65 3.05882
3665000 18 3.72222 8 85 97 0.88889 67 3.05556
3670000 19 3.57895 8 82 94 0.89474 66 2.84211
3675000 16 3.93750 7 89 95 0.93750 70 3.50000
3680000 17 3.41176 6 87 83 0.94118 66 3.17647
3685000 18 3.66667 6 95 102 1.00000 65 3.05556
3690000 17 3.76471 8 83 87 0.94118 63 3.11765
3695000 15 4.40000 11 84 104 1.00000 65 3.60000
3700000 19 3.57895 10 78 91 0.94737 65 3.00000
3705000 17 3.70588 10 84 94 0.94118 61 3.05882
3710000 14 4.28571 11 92 96 0.92857 67 3.50000
3715000 19 3.63158 12 85 101 0.73684 72 2.73684
3720000 12 5.00000 11 86 97 1.00000 63 3.83333
3725000 15 4.06667 11 75 85 0.93333 68 3.20000
3730000 15 4.13333 11 70 96 1.00000 67 3.20000
3735000 17 3.82353 9 69 89 1.00000 63 3.11765
3740000 18 3.72222 9 69 93 0.94444 66 2.94444
3745000 19 3.52632 10 70 93 0.89474 64 2.73684
3750000 17 3.41176 9 75 82 0.88235 64 3.00000
3755000 16 3.56250 8 86 98 0.93750 69 3.37500
3760000 17 3.47059 7 80 88 0.94118 65 2.94118
3765000 18 3.66667 7 75 92 0.94444 64 3.00000
3770000 17 3.35294 7 93 94 1.00000 69 3.17647
3775000 16 3.75000 8 85 93 1.00000 68 3.12500
3780000 16 3.31250 9 94 91 0.93750 63 3.00000
3785000 19 3.52632 8 85 96 1.00000 64 2.68421
3790000 19 3.21053 7 92 93 0.94737 64 2.78947
3795000 16 3.18750 7 91 84 1.00000 64 2.87500
3800000 18 3.11111 7 88 88 0.94444 62 2.55556
3805000 15 3.60000 8 96 89 1.00000 62 2.93333
3810000 19 3.21053 8 80 88 0.89474 62 2.68421
3815000 15 3.33333 6 90 81 0.93333 63 3.13333
3820000 17 3.29412 7 87 84 0.94118 58 2.82353
3825000 15 3.60000 7 88 89 0.93333 62 3.06667
3830000 18 3.16667 8 86 88 1.00000 66 2.66667
3835000 17 3.58824 9 85 95 0.94118 65 2.94118
3840000 14 3.92857 9 88 91 1.00000 64 2.92857
3845000 17 3.29412 9 91 87 0.94118 68 2.76471
3850000 17 3.29412 9 90 103 1.00000 67 2.82353
3855000 20 3.55000 10 76 94 0.95000 62 2.65000
3860000 19 3.47368 8 84 92 1.00000 67 2.84211
3865000 21 3.23810 8 74 96 0.90476 66 2.57143
3870000 17 3.35294 7 84 80 0.94118 63 3.00000
3875000 20 3.20000 7 78 100 1.00000 68 2.75000
3880000 19 3.21053 9 83 96 1.00000 69 2.84211
