# Timesteps, No of clusters, Mean size of clusters, Size of largest cluster
0 278 1 3
1000 246 1 5
2000 242 1 5
3000 221 1 5
4000 218 1 6
5000 206 1 7
6000 176 1 9
7000 168 1 8
8000 163 1 8
9000 150 2 11
10000 145 2 12
11000 137 2 13
12000 130 2 13
13000 120 2 13
14000 116 2 15
15000 116 2 15
16000 109 2 15
17000 107 2 17
18000 99 3 17
19000 100 3 17
20000 96 3 17
21000 91 3 17
22000 88 3 18
23000 87 3 18
24000 88 3 18
25000 88 3 18
26000 87 3 19
27000 82 3 19
28000 82 3 19
29000 84 3 19
30000 83 3 19
31000 79 3 19
32000 77 3 20
33000 74 4 20
34000 72 4 20
35000 73 4 20
36000 73 4 21
37000 71 4 21
38000 71 4 21
39000 70 4 21
40000 66 4 21
41000 63 4 21
42000 62 4 21
43000 60 5 21
44000 58 5 21
45000 59 5 21
46000 58 5 21
47000 56 5 21
48000 55 5 21
49000 53 5 21
50000 51 5 21
51000 49 6 21
52000 49 6 21
53000 49 6 21
54000 47 6 21
55000 47 6 21
56000 48 6 21
57000 48 6 21
58000 46 6 21
59000 47 6 21
60000 48 6 21
61000 48 6 21
62000 47 6 21
63000 47 6 21
64000 46 6 21
65000 45 6 21
66000 42 7 22
67000 42 7 22
68000 42 7 22
69000 42 7 22
70000 42 7 22
71000 42 7 22
72000 44 6 22
73000 45 6 22
74000 44 6 22
75000 43 6 22
76000 43 6 22
77000 43 6 22
78000 43 6 22
79000 41 7 22
80000 41 7 22
81000 40 7 32
82000 41 7 32
83000 40 7 32
84000 40 7 32
85000 39 7 32
86000 40 7 32
87000 40 7 32
88000 40 7 32
89000 39 7 32
90000 40 7 32
91000 40 7 32
92000 39 7 32
93000 39 7 32
94000 39 7 32
95000 39 7 32
96000 39 7 32
97000 39 7 32
98000 38 7 32
99000 38 7 32
100000 38 7 32
101000 38 7 32
102000 38 7 32
103000 39 7 32
104000 40 7 32
105000 39 7 32
106000 39 7 32
107000 39 7 32
108000 38 7 32
109000 37 8 32
110000 37 8 32
111000 37 8 32
112000 37 8 32
113000 36 8 32
114000 36 8 32
115000 35 8 32
116000 35 8 32
117000 36 8 32
118000 35 8 32
119000 35 8 32
120000 35 8 32
121000 35 8 32
122000 35 8 32
123000 34 8 32
124000 34 8 32
125000 34 8 32
126000 34 8 32
127000 34 8 32
128000 34 8 32
129000 34 8 32
130000 33 9 32
131000 33 9 32
132000 33 9 32
133000 33 9 32
134000 32 9 32
135000 32 9 32
136000 32 9 32
137000 32 9 32
138000 31 9 32
139000 30 10 32
140000 30 10 32
141000 30 10 32
142000 30 10 32
143000 31 9 32
144000 31 9 32
145000 32 9 32
146000 32 9 32
147000 33 9 32
148000 33 9 32
149000 33 9 32
150000 32 9 32
151000 34 8 32
152000 33 9 32
153000 32 9 32
154000 32 9 32
155000 32 9 32
156000 31 9 32
157000 31 9 32
158000 30 10 32
159000 30 10 32
160000 30 10 32
161000 30 10 32
162000 29 10 32
163000 29 10 32
164000 29 10 32
165000 29 10 32
166000 29 10 32
167000 29 10 32
168000 29 10 32
169000 29 10 32
170000 29 10 32
171000 29 10 32
172000 28 10 32
173000 28 10 32
174000 26 11 32
175000 26 11 32
176000 27 11 32
177000 27 11 32
178000 28 10 32
179000 28 10 32
180000 27 11 32
181000 28 10 32
182000 25 12 33
183000 25 12 33
184000 25 12 33
185000 25 12 33
186000 25 12 33
187000 25 12 33
188000 25 12 33
189000 24 12 33
190000 24 12 33
191000 24 12 33
192000 24 12 33
193000 24 12 33
194000 24 12 33
195000 24 12 33
196000 25 12 33
197000 25 12 33
198000 25 12 33
199000 26 11 33
200000 26 11 33
201000 26 11 33
202000 26 11 33
203000 26 11 33
204000 26 11 33
205000 26 11 33
206000 26 11 33
207000 26 11 33
208000 25 12 34
209000 25 12 34
210000 25 12 34
211000 24 12 35
212000 24 12 35
213000 24 12 35
214000 25 12 35
215000 25 12 35
216000 25 12 35
217000 25 12 35
218000 25 12 35
219000 24 12 35
220000 23 13 35
221000 22 13 39
222000 22 13 39
223000 22 13 39
224000 22 13 39
225000 23 13 39
226000 23 13 39
227000 24 12 39
228000 24 12 39
229000 24 12 39
230000 24 12 39
231000 24 12 39
232000 24 12 39
233000 24 12 39
234000 24 12 39
235000 24 12 39
236000 24 12 39
237000 22 13 39
238000 22 13 39
239000 23 13 39
240000 22 13 39
241000 22 13 39
242000 23 13 39
243000 23 13 39
244000 23 13 39
245000 23 13 39
246000 22 13 39
247000 23 13 39
248000 23 13 39
249000 23 13 39
250000 23 13 39
251000 23 13 39
252000 23 13 39
253000 23 13 39
254000 23 13 39
255000 22 13 39
256000 22 13 39
257000 22 13 39
258000 22 13 39
259000 22 13 39
260000 23 13 39
261000 23 13 39
262000 22 13 39
263000 22 13 39
264000 22 13 39
265000 22 13 39
266000 21 14 39
267000 22 13 39
268000 22 13 39
269000 23 13 39
270000 22 13 39
271000 22 13 39
272000 22 13 39
273000 22 13 39
274000 22 13 39
275000 22 13 39
276000 22 13 39
277000 22 13 39
278000 22 13 39
279000 22 13 39
280000 23 13 39
281000 22 13 39
282000 23 13 39
283000 23 13 39
284000 23 13 39
285000 23 13 39
286000 23 13 39
287000 23 13 39
288000 23 13 39
289000 23 13 39
290000 23 13 39
291000 23 13 39
292000 22 13 39
293000 23 13 39
294000 23 13 39
295000 22 13 39
296000 22 13 39
297000 22 13 39
298000 22 13 39
299000 22 13 39
300000 22 13 39
301000 22 13 39
302000 22 13 39
303000 21 14 39
304000 21 14 39
305000 21 14 39
306000 21 14 39
307000 21 14 39
308000 21 14 39
309000 21 14 39
310000 21 14 39
311000 21 14 39
312000 21 14 39
313000 21 14 39
314000 20 15 39
315000 20 15 39
316000 20 15 39
317000 20 15 39
318000 20 15 39
319000 20 15 39
320000 20 15 39
321000 21 14 39
322000 21 14 39
323000 21 14 39
324000 20 15 40
325000 20 15 40
326000 21 14 40
327000 21 14 40
328000 21 14 40
329000 21 14 40
330000 21 14 40
331000 22 13 40
332000 21 14 40
333000 20 15 40
334000 20 15 40
335000 20 15 40
336000 20 15 40
337000 20 15 40
338000 20 15 40
339000 20 15 40
340000 20 15 40
341000 20 15 40
342000 20 15 40
343000 20 15 40
344000 20 15 40
345000 20 15 40
346000 19 15 40
347000 19 15 40
348000 19 15 40
349000 19 15 40
350000 19 15 40
351000 19 15 40
352000 19 15 40
353000 19 15 40
354000 19 15 40
355000 19 15 40
356000 19 15 40
357000 19 15 40
358000 19 15 40
359000 19 15 40
360000 19 15 40
361000 19 15 40
362000 19 15 40
363000 19 15 40
364000 20 15 40
365000 20 15 40
366000 20 15 40
367000 20 15 40
368000 20 15 40
369000 20 15 40
370000 20 15 40
