# Timesteps, No of clusters, Mean cluster size, Size largest cluster, No clusters size 1, No proteins bound to type 2 poly
0 278 1.07914 3 258 5
5000 228 1.31579 6 187 94
10000 187 1.60428 10 140 138
15000 165 1.81818 13 123 161
20000 146 2.05479 16 107 173
25000 131 2.29008 23 92 186
30000 118 2.54237 23 84 192
35000 120 2.50000 25 88 198
40000 113 2.65487 26 82 201
45000 105 2.85714 26 74 200
50000 103 2.91262 27 71 204
55000 103 2.91262 32 73 197
60000 91 3.29670 32 61 216
65000 90 3.33333 33 62 215
70000 78 3.84615 38 47 227
75000 79 3.79747 39 52 227
80000 77 3.89610 40 51 224
85000 80 3.75000 41 55 217
90000 77 3.89610 41 54 222
95000 78 3.84615 41 56 227
100000 73 4.10959 41 49 216
105000 69 4.34783 41 46 225
110000 77 3.89610 41 58 223
115000 69 4.34783 42 45 224
120000 59 5.08475 45 34 231
125000 61 4.91803 45 39 230
130000 60 5.00000 46 39 234
135000 54 5.55556 46 34 240
140000 55 5.45455 46 33 237
145000 55 5.45455 46 34 241
150000 49 6.12245 66 28 241
155000 56 5.35714 47 36 235
160000 52 5.76923 57 31 237
165000 51 5.88235 57 33 235
170000 49 6.12245 58 31 241
175000 47 6.38298 58 28 242
180000 44 6.81818 59 24 235
185000 49 6.12245 59 30 224
190000 47 6.38298 59 27 226
195000 47 6.38298 60 28 233
200000 46 6.52174 61 28 235
205000 46 6.52174 62 28 231
210000 49 6.12245 60 32 238
215000 48 6.25000 59 31 241
220000 50 6.00000 59 33 233
225000 44 6.81818 60 25 236
230000 46 6.52174 60 27 234
235000 41 7.31707 63 22 238
240000 39 7.69231 64 21 246
245000 43 6.97674 64 24 241
250000 41 7.31707 64 24 240
255000 48 6.25000 65 31 232
260000 45 6.66667 65 28 235
265000 45 6.66667 64 29 242
270000 47 6.38298 63 29 240
275000 48 6.25000 63 31 239
280000 51 5.88235 64 34 234
285000 55 5.45455 63 38 226
290000 55 5.45455 63 37 224
