# Timesteps, No of clusters, Mean size of clusters, Size of largest cluster
0 278 1 3
1000 267 1 3
2000 279 1 3
3000 264 1 3
4000 248 1 4
5000 253 1 4
6000 247 1 4
7000 233 1 5
8000 237 1 4
9000 237 1 5
10000 228 1 7
11000 219 1 7
12000 220 1 7
13000 220 1 8
14000 213 1 8
15000 217 1 7
16000 210 1 8
17000 217 1 9
18000 212 1 9
19000 209 1 10
20000 204 1 10
21000 202 1 10
22000 205 1 13
23000 204 1 10
24000 197 1 13
25000 193 1 11
26000 193 1 13
27000 197 1 12
28000 191 1 13
29000 184 1 14
30000 185 1 13
31000 181 1 13
32000 184 1 13
33000 188 1 12
34000 187 1 12
35000 192 1 13
36000 195 1 12
37000 190 1 13
38000 188 1 13
39000 184 1 12
40000 180 1 13
41000 186 1 13
42000 177 1 13
43000 179 1 12
44000 188 1 12
45000 183 1 12
46000 172 1 13
47000 177 1 12
48000 177 1 12
49000 173 1 12
50000 174 1 19
51000 178 1 19
52000 172 1 19
53000 167 1 19
54000 175 1 18
55000 173 1 18
56000 174 1 18
57000 176 1 18
58000 177 1 18
59000 172 1 18
60000 173 1 18
61000 182 1 18
62000 181 1 18
63000 175 1 18
64000 180 1 18
65000 179 1 18
66000 170 1 19
67000 177 1 18
68000 176 1 19
69000 184 1 19
70000 180 1 19
71000 174 1 20
72000 173 1 20
73000 175 1 20
74000 169 1 20
75000 172 1 21
76000 169 1 20
77000 169 1 20
78000 172 1 19
79000 168 1 21
80000 169 1 21
81000 164 1 21
82000 169 1 21
83000 173 1 21
84000 171 1 21
85000 174 1 22
86000 171 1 22
87000 179 1 22
88000 174 1 22
89000 172 1 22
90000 171 1 22
91000 168 1 22
92000 162 1 22
93000 165 1 21
94000 170 1 22
95000 162 1 23
96000 159 1 23
97000 156 1 23
98000 151 1 24
99000 152 1 24
100000 160 1 24
101000 157 1 24
102000 162 1 24
103000 164 1 25
104000 162 1 25
105000 156 1 26
106000 161 1 25
107000 157 1 25
108000 162 1 25
109000 165 1 24
110000 167 1 25
111000 163 1 25
112000 160 1 25
113000 162 1 25
114000 163 1 25
115000 167 1 25
116000 161 1 25
117000 162 1 25
118000 159 1 26
119000 148 2 26
120000 154 1 25
121000 154 1 25
122000 159 1 25
123000 159 1 24
124000 158 1 25
125000 161 1 25
126000 160 1 25
127000 162 1 25
128000 157 1 25
129000 158 1 25
130000 160 1 26
131000 162 1 27
132000 158 1 25
133000 166 1 26
134000 166 1 25
135000 162 1 25
136000 170 1 24
137000 165 1 24
138000 168 1 24
139000 166 1 23
140000 165 1 22
141000 161 1 22
142000 168 1 22
143000 163 1 21
144000 168 1 20
145000 161 1 20
146000 163 1 21
147000 162 1 21
148000 160 1 21
149000 164 1 23
150000 157 1 21
151000 162 1 21
152000 168 1 21
153000 173 1 22
154000 173 1 21
155000 177 1 21
156000 169 1 21
157000 167 1 21
158000 170 1 21
159000 164 1 21
160000 161 1 22
161000 164 1 22
162000 165 1 23
163000 170 1 22
164000 168 1 23
165000 170 1 23
166000 165 1 23
167000 165 1 23
168000 164 1 25
169000 161 1 25
170000 160 1 24
171000 157 1 24
172000 158 1 23
173000 154 1 24
174000 157 1 24
175000 170 1 21
176000 171 1 22
177000 178 1 22
178000 169 1 22
179000 172 1 23
180000 164 1 23
181000 170 1 23
182000 162 1 25
183000 168 1 23
184000 171 1 23
185000 169 1 23
186000 167 1 24
187000 161 1 24
188000 158 1 24
189000 159 1 24
190000 165 1 24
191000 164 1 24
192000 168 1 25
193000 172 1 24
194000 169 1 23
195000 167 1 23
196000 164 1 24
197000 162 1 23
198000 160 1 23
199000 163 1 24
200000 161 1 23
201000 159 1 24
202000 156 1 24
203000 155 1 24
204000 157 1 25
205000 156 1 24
206000 156 1 25
207000 157 1 28
208000 159 1 28
209000 152 1 27
210000 156 1 25
211000 143 2 25
212000 150 2 28
213000 153 1 27
214000 156 1 26
215000 151 1 25
216000 149 2 25
217000 149 2 25
218000 149 2 25
219000 155 1 25
220000 152 1 25
221000 150 2 24
222000 154 1 24
223000 153 1 25
224000 153 1 26
225000 150 2 26
226000 152 1 24
227000 162 1 25
228000 159 1 24
229000 161 1 24
230000 153 1 24
231000 159 1 23
232000 159 1 24
233000 152 1 24
234000 154 1 24
235000 149 2 24
236000 152 1 25
237000 160 1 24
238000 155 1 24
239000 148 2 24
240000 146 2 26
241000 147 2 25
242000 149 2 26
243000 151 1 24
244000 152 1 23
245000 150 2 23
246000 149 2 23
247000 149 2 23
248000 146 2 23
249000 150 2 23
250000 140 2 24
251000 147 2 24
252000 148 2 23
253000 149 2 23
254000 155 1 23
255000 146 2 23
256000 150 2 23
257000 154 1 23
258000 158 1 23
259000 156 1 22
260000 147 2 22
261000 149 2 22
262000 152 1 21
263000 142 2 21
264000 144 2 21
265000 152 1 21
266000 153 1 21
267000 147 2 21
268000 154 1 21
269000 147 2 21
270000 149 2 21
271000 150 2 21
272000 155 1 21
273000 160 1 21
274000 150 2 21
275000 154 1 20
276000 163 1 21
277000 158 1 21
278000 150 2 22
279000 149 2 22
280000 151 1 21
281000 153 1 21
282000 152 1 21
283000 152 1 22
284000 158 1 21
285000 151 1 22
286000 148 2 21
287000 152 1 20
288000 156 1 20
289000 153 1 20
290000 162 1 20
291000 160 1 19
292000 161 1 19
293000 162 1 19
294000 156 1 19
295000 161 1 19
296000 159 1 19
297000 161 1 19
298000 159 1 19
299000 154 1 19
300000 159 1 19
301000 159 1 19
302000 154 1 19
303000 159 1 19
304000 161 1 19
305000 159 1 19
306000 155 1 19
307000 154 1 21
308000 161 1 20
309000 158 1 20
310000 157 1 21
311000 156 1 20
312000 159 1 20
313000 159 1 20
314000 160 1 19
315000 161 1 19
316000 164 1 19
317000 154 1 19
318000 158 1 19
319000 155 1 19
320000 158 1 19
321000 163 1 20
322000 160 1 19
323000 165 1 19
324000 164 1 19
325000 161 1 19
326000 159 1 19
327000 158 1 19
328000 162 1 19
329000 159 1 19
330000 157 1 19
331000 157 1 19
332000 159 1 20
333000 162 1 20
334000 168 1 20
335000 163 1 20
336000 168 1 21
337000 160 1 21
338000 159 1 21
339000 158 1 21
340000 160 1 21
341000 162 1 21
342000 156 1 21
343000 159 1 22
344000 157 1 22
345000 157 1 22
346000 162 1 22
347000 160 1 22
348000 163 1 22
349000 159 1 23
350000 154 1 24
351000 154 1 23
352000 145 2 23
353000 151 1 21
354000 152 1 21
355000 143 2 21
356000 156 1 21
357000 148 2 21
358000 150 2 22
359000 144 2 21
360000 140 2 21
361000 140 2 21
362000 145 2 22
363000 154 1 22
364000 150 2 22
365000 143 2 24
366000 151 1 24
367000 150 2 24
368000 155 1 23
369000 142 2 22
370000 151 1 22
371000 153 1 22
372000 149 2 22
373000 148 2 22
374000 145 2 22
375000 149 2 22
376000 150 2 22
377000 152 1 23
378000 146 2 22
379000 143 2 22
380000 145 2 22
381000 149 2 22
382000 153 1 22
383000 153 1 23
384000 156 1 24
385000 155 1 23
386000 153 1 23
387000 160 1 21
388000 157 1 21
389000 156 1 21
390000 155 1 20
391000 159 1 20
392000 160 1 20
393000 154 1 24
394000 151 1 24
395000 154 1 26
396000 158 1 25
397000 157 1 24
398000 152 1 25
399000 151 1 25
400000 156 1 25
401000 155 1 25
402000 149 2 26
403000 149 2 27
404000 152 1 27
405000 147 2 27
406000 144 2 27
407000 148 2 27
408000 154 1 26
409000 150 2 26
410000 153 1 26
411000 155 1 26
412000 149 2 25
413000 154 1 24
414000 153 1 24
415000 147 2 24
416000 149 2 25
417000 143 2 25
418000 142 2 26
419000 145 2 26
420000 146 2 26
421000 142 2 26
422000 140 2 25
423000 144 2 25
424000 142 2 25
425000 146 2 25
426000 145 2 25
427000 152 1 25
428000 146 2 25
429000 144 2 25
430000 148 2 24
431000 144 2 24
432000 145 2 25
433000 147 2 24
434000 144 2 23
435000 150 2 23
436000 151 1 23
437000 157 1 23
438000 153 1 23
439000 155 1 23
440000 153 1 23
441000 153 1 23
442000 146 2 24
443000 148 2 24
444000 141 2 24
445000 144 2 24
446000 145 2 24
447000 146 2 24
448000 144 2 24
449000 143 2 24
450000 147 2 24
451000 143 2 24
452000 145 2 24
453000 150 2 24
454000 150 2 24
455000 153 1 24
456000 149 2 24
457000 153 1 24
458000 152 1 25
459000 147 2 25
460000 149 2 25
461000 147 2 25
462000 147 2 24
463000 143 2 27
464000 147 2 27
465000 145 2 27
466000 140 2 27
467000 151 1 27
468000 152 1 27
469000 148 2 27
470000 153 1 27
471000 152 1 27
472000 151 1 27
473000 147 2 27
474000 152 1 27
475000 143 2 27
476000 152 1 27
477000 154 1 27
478000 150 2 27
479000 144 2 27
480000 143 2 27
481000 139 2 27
482000 145 2 27
483000 145 2 28
484000 137 2 27
485000 141 2 28
486000 143 2 26
487000 147 2 26
488000 146 2 26
489000 140 2 26
490000 145 2 26
491000 137 2 27
492000 142 2 27
493000 140 2 27
494000 146 2 27
495000 144 2 27
496000 141 2 27
497000 141 2 27
498000 142 2 27
499000 139 2 27
500000 136 2 27
501000 140 2 27
502000 135 2 27
503000 142 2 27
504000 138 2 27
505000 138 2 27
506000 141 2 27
507000 144 2 27
508000 140 2 27
509000 144 2 28
510000 140 2 28
511000 135 2 26
512000 139 2 26
513000 137 2 26
514000 135 2 26
515000 143 2 26
516000 142 2 26
517000 141 2 26
518000 136 2 26
519000 142 2 27
520000 143 2 29
521000 132 2 30
522000 135 2 30
523000 140 2 29
524000 136 2 29
525000 141 2 29
526000 141 2 29
527000 141 2 29
528000 137 2 29
529000 137 2 28
530000 140 2 29
531000 143 2 28
532000 139 2 29
533000 135 2 27
534000 136 2 27
535000 141 2 27
536000 142 2 28
537000 140 2 28
538000 146 2 27
539000 147 2 27
540000 143 2 27
541000 140 2 27
542000 144 2 27
543000 149 2 27
544000 149 2 27
545000 144 2 27
546000 142 2 27
547000 145 2 27
548000 146 2 27
549000 143 2 27
550000 145 2 28
551000 151 1 28
552000 144 2 28
553000 152 1 27
554000 143 2 27
555000 147 2 27
556000 140 2 27
557000 145 2 26
558000 148 2 26
559000 150 2 26
560000 152 1 26
561000 149 2 26
562000 149 2 26
563000 145 2 26
564000 148 2 26
565000 153 1 26
566000 146 2 27
567000 152 1 26
568000 155 1 27
569000 152 1 29
570000 142 2 29
571000 145 2 29
572000 148 2 29
573000 149 2 29
574000 149 2 27
575000 147 2 27
576000 144 2 27
577000 143 2 27
578000 141 2 28
579000 140 2 28
580000 142 2 28
581000 144 2 29
582000 144 2 28
583000 141 2 26
584000 138 2 27
585000 140 2 26
586000 137 2 27
587000 136 2 28
588000 127 2 28
589000 128 2 29
590000 134 2 28
591000 126 2 28
592000 128 2 28
593000 129 2 27
594000 129 2 27
